,STRM_ORDER,LifeStage,dens,yr,PopGrp,ID_Num,UTM_E,UTM_N,WidthM,W3Dppt,MWMT_Index,StrmPow,SprPpt,IP_COHO,SolMean,StrmSlope,OUT_DIST,Panel,UTM_E_km,UTM_N_km,fYr,fSTRM_ORDER,est,2020 Temporal,2020 Survey,2021 Temporal,2021 Survey,,est_non_rf,est_rf,omega_s,epsilon_st
86,3,rear,20,1998,Coos,5828,410045,4813476,-0.751709612,-0.661171302,-0.517534236,-0.461285257,0.467112946,0.30839647,0.916025021,0.244675587,-0.832501646,once,410.045,4813.476,1998,3,4.664699049,106.1336394,107.2706512,106.5568063,107.8688156,,2.602071715,2.062627334,2.635617967,-0.572990633
87,5,rear,0,1998,Coquille,4461,426419,4771924,-0.417051076,-1.026731661,0.441256196,1.501110908,0.815596755,-0.894345856,0.420325524,-0.095483156,-0.019747629,once,426.419,4771.924,1998,5,5.848368198,346.6682247,346.5892563,345.163867,344.2662237,,3.382918791,2.465449406,2.940452204,-0.475002798
88,5,rear,300,1998,Coquille,4582,430885,4760940,-0.098328661,-1.177256514,0.401306595,1.470548418,0.331119265,-0.047971626,-0.071560901,0.924993072,-0.000763594,once,430.885,4760.94,1998,5,5.459216841,234.9133778,237.3773862,226.0251018,228.5924881,,3.103223865,2.355992976,2.813279127,-0.457286151
89,5,rear,0,1998,Coquille,4742,409401,4734512,-0.401114955,0.327992021,0.041760183,3.564078988,1.291574641,-1.918904134,-1.078212188,0.244675587,0.40857967,once,409.401,4734.512,1998,5,3.723232487,41.39799656,41.9358368,42.73032349,43.2845029,,3.089436347,0.633796141,1.157053125,-0.523256985
90,5,rear,1211,1998,Coquille,4963,418683,4786924,-0.08239254,-0.811696156,1.200298622,-0.245570938,0.458613341,0.041120398,0.508026204,-1.115959383,0.148735685,once,418.683,4786.924,1998,5,6.192304259,488.9715263,486.6535556,489.2456588,485.2643608,,3.963983105,2.228321155,2.739936805,-0.511615651
91,4,rear,256,1998,Coquille,5052,412667,4789329,-0.512667801,-0.747185504,0.561105,-0.469814324,0.450113736,1.511138796,-0.315597577,-0.775800641,0.096529588,once,412.667,4789.329,1998,4,6.082034469,437.919222,440.746398,433.5792291,437.2896352,,4.096878842,1.985155626,2.525473272,-0.540317646
92,3,rear,154,1998,MSDependent,4135,384937,4765843,-0.656092888,-0.897710358,0.920651412,-0.793208115,0.203625188,1.021132663,6.51361627,-0.435641898,-1.100651146,once,384.937,4765.843,1998,3,5.446606655,231.9696758,225.2291482,240.0409219,233.6521891,,2.93914216,2.507464496,3.140203793,-0.632739298
93,5,rear,0,1999,Nehalem,1281,460599,5086617,2.339897816,1.682715703,0.081709784,4.763479035,-0.12785941,1.644776832,0.366942501,-0.775800641,-0.150262873,three,460.599,5086.617,1999,5,4.174731843,65.0224011,62.26001397,67.63152068,64.43908197,,3.791089231,0.383642611,1.904853839,-1.521211228
94,4,rear,163,1999,Nehalem,1295,456360,5091119,0.53911617,3.252474889,-1.356475864,0.836554438,0.662603864,1.243862724,-0.197392312,0.244675587,-0.029239647,annual,456.36,5091.119,1999,4,4.430798621,83.99847312,83.47182687,84.5906755,83.84746687,,3.653941133,0.776857489,2.285348881,-1.508491392
95,3,rear,0,1999,Nehalem,1616,466177,5068762,-0.560476163,1.768729905,-2.954459918,0.518846692,-0.620836506,-1.072529904,-0.35754138,0.244675587,1.205909157,annual,466.177,5068.762,1999,3,3.374447134,29.20813112,29.12984088,28.90600523,28.83815203,,3.166449305,0.207997829,1.784230692,-1.576232863
96,4,rear,0,1999,Tillamook Bay,545,457270,5022363,0.316010479,3.983595606,-1.23662706,0.077112097,0.671103469,-0.359793711,-0.517690449,-0.435641898,-0.393495827,annual,457.27,5022.363,1999,4,5.215232448,184.0545992,188.7152016,186.7314598,191.4293446,,3.565056534,1.650175915,3.195513539,-1.545337624
97,5,rear,0,1999,Tillamook Bay,664,461130,5044083,0.937519189,3.29548199,-1.636123074,1.141823961,0.475612552,-1.117075916,-1.162099795,-0.095483156,-0.416039369,annual,461.13,5044.083,1999,5,4.290159139,72.97808127,65.03784688,72.57131994,64.13778293,,3.299858437,0.990300703,2.59145792,-1.601157217
98,4,rear,17,1999,Tillamook Bay,715,459674,5048143,0.268202117,3.166460687,-1.795921479,-0.093113865,0.501111367,-0.404339723,-0.63208264,1.265151814,-0.397055333,annual,459.674,5048.143,1999,4,4.113430971,61.15618312,58.14897552,61.32553671,58.15087886,,2.969312991,1.14411798,2.744665346,-1.600547365
99,4,rear,0,1999,Siletz,3597,439896,4957274,0.236329875,0.71505593,-1.556223871,-0.30314214,-0.365848353,0.976586651,0.130531971,0.924993072,-0.155008882,annual,439.896,4957.274,1999,4,5.555356347,258.6191062,252.9025113,265.8960326,259.8726029,,3.4737405,2.081615847,3.314826143,-1.233210296
100,5,rear,532,1999,Yaquina,3336,445412,4933430,0.459435566,1.059112738,0.241508189,-0.58957664,-0.586838086,-0.181609663,0.492773912,-0.775800641,-0.284337623,annual,445.412,4933.43,1999,5,5.341648852,208.8568006,200.2284103,214.8637946,205.7434701,,3.747233111,1.594415742,2.677606403,-1.083190661
101,2,rear,52,1999,Yaquina,3390,442396,4943036,-0.895134699,0.521523976,-0.078088621,-0.620494508,-0.569838875,-0.938891868,-0.1707008,0.924993072,-0.382817307,annual,442.396,4943.036,1999,2,2.674751199,14.50873961,14.65891261,13.96726231,14.24924994,,1.335680966,1.339070234,2.477463978,-1.138393744
102,3,rear,0,1999,NCDependent,130,428327,4991139,-0.70390125,1.446176647,-2.155467891,-0.414020011,0.195125583,-0.448885735,0.469895473,1.945469299,-1.062683075,annual,428.327,4991.139,1999,3,2.563911202,12.98651099,13.24162577,12.83667758,13.11140973,,1.861475732,0.702435471,2.098900105,-1.396464634
103,4,rear,16,1999,Alsea,3157,457122,4919283,0.778157981,0.951594986,0.201558588,0.01705325,-0.97781992,0.664764567,0.19154114,-0.435641898,-0.120600318,annual,457.122,4919.283,1999,4,5.678907756,292.6296324,285.3089629,289.9015986,282.282614,,3.755707437,1.923200319,2.926448367,-1.003248048
104,3,rear,272,1999,Siuslaw,2161,429131,4889946,-0.114264782,1.446176647,-0.797181446,-0.661007576,-0.153358226,-0.003425614,1.243949304,-0.095483156,-0.243996548,annual,429.131,4889.946,1999,3,5.171539272,176.1858267,211.9366098,173.5151056,205.8375898,,2.863105203,2.308434069,3.247369156,-0.938935087
105,4,rear,53,1999,MCDependent,2738,411500,4891411,1.001263672,0.951594986,-0.437635033,-0.56860935,-0.187356646,0.08566641,1.854040993,-0.775800641,-1.14573823,annual,411.5,4891.411,1999,4,4.660502835,105.689213,100.3068183,105.1666055,99.65354019,,3.627785861,1.032716974,1.986215709,-0.953498735
106,4,rear,0,1999,MCDependent,2796,415120,4902052,0.443499445,1.661212152,-1.116778256,-0.569320106,-0.025864149,-0.047971626,2.795870038,-0.435641898,-1.111329666,annual,415.12,4902.052,1999,4,4.433360766,84.21396531,98.33037038,81.92679451,95.55137752,,3.585101775,0.848258992,1.835163315,-0.986904323
107,4,rear,49,1999,Coos,5323,412595,4797053,-0.735773491,0.112956516,-1.076828655,-0.789298959,-0.085361385,-0.76070782,-0.525316595,1.605310557,-0.649780305,annual,412.595,4797.053,1999,4,4.578757631,97.3933206,96.57227331,97.76814055,96.74931111,,2.761976685,1.816780946,2.630960339,-0.814179393
108,5,rear,846,1999,Coos,5523,445459,4787416,-0.002711936,-0.252603843,-0.118038223,1.657832514,0.35661808,-0.315247699,-0.986698435,-0.435641898,0.107208107,annual,445.459,4787.416,1999,5,6.603591325,737.7399014,725.6348349,736.2835687,725.4689985,,3.637799462,2.965791864,3.785112403,-0.819320539
109,5,rear,1050,1999,Coos,5638,429106,4807755,-0.193945385,0.392502673,-0.677332642,0.087418053,1.444567533,0.041120398,-0.571073471,-0.435641898,-0.316373183,annual,429.106,4807.755,1999,5,6.310365918,550.246257,547.1282655,563.2322787,560.3044675,,3.676843759,2.633522159,3.439746802,-0.806224643
110,5,rear,0,1999,Coquille,4699,409489,4744428,-0.193945385,-0.059071888,0.161608987,-0.606990152,-0.136359015,0.041120398,-0.063934755,-0.775800641,0.171279227,annual,409.489,4744.428,1999,5,5.63384268,279.734987,276.5569453,273.884861,271.1692004,,3.947155986,1.686686694,2.569127837,-0.882441143
111,4,rear,0,1999,Coquille,4794,413620,4770016,-0.687965129,-0.489142898,-0.437635033,-0.4189953,-0.085361385,-0.181609663,-0.49481201,0.924993072,-0.318746187,annual,413.62,4770.016,1999,4,4.275462941,71.91342327,71.83924896,72.58262852,72.64538815,,3.147920303,1.127542638,2.003897027,-0.876354389
112,4,rear,514,1999,Floras,4054,391363,4760222,-0.528603921,0.414006223,-0.437635033,-0.520988726,0.127128743,1.065678675,-3.377495242,-0.775800641,-0.972508907,annual,391.363,4760.222,1999,4,5.346480003,209.8682605,210.3948518,212.6914923,213.1882678,,3.701127482,1.645352521,2.495257442,-0.849904921
113,5,rear,566,1999,Lower Umpqua,6915,441992,4831340,-0.432987197,0.005438764,-0.118038223,0.03162374,-0.57833848,-0.092517639,-0.792231709,-0.775800641,-0.489602506,annual,441.992,4831.34,1999,5,5.262625832,192.9875795,189.4354277,183.4870233,180.0442601,,3.721582831,1.541043001,2.362537141,-0.82149414
114,5,rear,145,1999,Middle Umpqua,7285,450592,4811667,-0.193945385,-0.639667752,-0.078088621,-0.745587491,-1.266806493,0.08566641,0.260176455,-0.775800641,0.587741504,annual,450.592,4811.667,1999,5,5.926297229,374.7642754,361.4655527,379.1554074,366.2041959,,4.159662939,1.76663429,2.599526923,-0.832892632
115,5,rear,486,1999,South Umpqua,7999,467573,4736650,-0.464859438,-1.198760065,-0.677332642,1.407291171,-1.776782799,1.511138796,-1.082025261,-0.095483156,2.696155937,annual,467.573,4736.65,1999,5,5.103614132,164.6157766,165.6691373,160.3632821,161.1851894,,4.710493311,0.393120821,0.978811192,-0.585690371
116,3,rear,340,1999,South Umpqua,8033,479855,4733857,-0.687965129,-0.618164201,-0.877080648,0.352529885,-1.368801754,-1.250713952,-0.685465663,0.924993072,2.864639252,annual,479.855,4733.857,1999,3,4.50225616,90.22045366,90.14330572,92.48524182,92.22528938,,3.197058742,1.305197418,1.822341227,-0.517143809
117,4,rear,65,1999,South Umpqua,8056,479939,4738149,-0.592348405,-1.00522811,-0.317786229,-0.417573789,-1.496295831,1.1547707,0.717745222,-0.095483156,2.855147234,annual,479.939,4738.149,1999,4,5.851403818,347.7221768,346.3916455,349.4539254,347.6344536,,4.783574514,1.067829304,1.596789453,-0.528960149
118,4,rear,0,1999,South Umpqua,8266,525127,4754749,-0.448923318,-1.048235211,-0.437635033,2.180593245,-1.113813602,-1.785266097,0.363129428,0.584834329,2.71395347,annual,525.127,4754.749,1999,4,-0.522643558,0.592950974,0.597642489,0.568129101,0.570013265,,3.905663638,-4.428307196,-3.936058197,-0.492249
119,5,rear,0,1999,South Umpqua,8275,536972,4760187,-0.273625989,-1.091242312,-0.477584635,2.736759489,-0.816327423,-1.027983892,0.580474592,-0.095483156,2.874131269,annual,536.972,4760.187,1999,5,-2.686008728,0.068152412,0.058136748,0.064905924,0.055906492,,4.328632698,-7.014641426,-6.523717491,-0.490923935
120,6,rear,0,1999,South Umpqua,8306,517686,4768777,0.045096426,-1.327781368,1.639744237,2.438242144,-0.926822289,-0.404339723,1.453668322,-0.775800641,2.680731408,annual,517.686,4768.777,1999,6,4.528999261,92.66578038,94.08400164,89.08983462,90.09130484,,3.994606227,0.534393034,1.066134721,-0.531741687
121,6,rear,41,1999,Necanicum,1829,431486,5084636,3.391681786,1.317155344,-0.677332642,0.074624452,0.118629137,1.689322844,0.462269327,-0.435641898,-0.960643885,three,431.486,5084.636,1999,6,3.570175863,35.52283977,33.99948339,35.20368681,33.58960431,,3.245557584,0.32461828,1.813420471,-1.488802192
122,6,rear,0,1999,Nehalem,1113,462542,5061558,1.240305483,2.41383642,-1.036879054,-0.712181978,-0.119359805,-0.226155675,0.347877135,-0.775800641,-0.436209906,three,462.542,5061.558,1999,6,4.230592408,68.75795288,72.02873211,69.21288688,72.48872756,,3.348247454,0.882344955,2.472646477,-1.590301522
123,4,rear,7,1999,Nehalem,1735,477762,5064817,0.666605136,0.521523976,-0.717282243,-0.30314214,-1.266806493,1.466592784,0.668175272,-0.775800641,1.01962831,three,477.762,5064.817,1999,4,5.44355772,231.2634923,231.3080697,233.5433076,233.6228011,,4.515495198,0.928062522,2.489212186,-1.561149664
124,5,rear,0,1999,Tillamook Bay,663,461633,5044456,0.857838585,3.29548199,-1.636123074,1.141823961,0.475612552,-0.671615795,-1.162099795,-0.095483156,-0.407733853,three,461.633,5044.456,1999,5,4.363341352,78.51905636,70.99649877,77.8025779,69.8356054,,3.372298941,0.991042411,2.591107628,-1.600065217
125,3,rear,1,1999,Tillamook Bay,830,433242,5040384,-0.512667801,0.844077233,-0.557483838,-0.674156554,0.016633876,1.243862724,0.016139779,0.244675587,-0.952338369,three,433.242,5040.384,1999,3,3.562625311,35.25563275,34.5732209,36.96326122,36.16391597,,2.656535082,0.906090228,2.451958553,-1.545868325
126,6,rear,0,1999,Nestucca,256,435402,5014904,1.973367038,1.510687299,-0.237887027,0.990077644,0.144127953,0.130212422,-0.323223723,-0.775800641,-0.812331108,three,435.402,5014.904,1999,6,3.363200983,28.88149224,28.36818717,28.95625378,28.37683251,,3.102878802,0.260322181,1.769577328,-1.509255147
127,5,rear,13,1999,Nestucca,327,448174,5011069,0.363818841,2.585864824,-0.517534236,0.097368631,0.229124004,-0.315247699,1.43841603,-0.435641898,-0.563165643,three,448.174,5011.069,1999,5,4.791876879,120.5273718,120.7699183,120.5502836,120.9605119,,3.547213467,1.244663412,2.754048557,-1.509385145
128,6,rear,11,1999,Siletz,3719,422853,4973312,2.531131265,0.779566582,0.241508189,-0.715735756,-0.119359805,0.753856591,0.511839277,-1.115959383,-1.056750564,three,422.853,4973.312,1999,6,4.505394258,90.50401891,79.75532525,91.65453609,80.59500676,,3.311298962,1.194095296,2.501481551,-1.307386255
129,4,rear,284,1999,Beaver,3231,422014,4927816,-0.146137023,1.080616289,-1.076828655,0.682320476,-0.255353487,0.932040639,1.011351847,-0.435641898,-1.010476978,three,422.014,4927.816,1999,4,5.226187587,186.082028,173.0056248,188.0767347,173.9254867,,3.683565893,1.542621695,2.619471162,-1.076849467
130,7,rear,0,1999,Alsea,2949,430261,4917006,6.212375161,1.639708602,0.361356993,0.657088653,-0.229854672,-0.047971626,1.224883939,-1.115959383,-0.839620659,three,430.261,4917.006,1999,7,3.129911497,22.87195521,23.77779414,23.09003207,23.74294636,,1.955997641,1.173913856,2.200503024,-1.026589168
131,4,rear,40,1999,Alsea,2989,443332,4906319,0.108840909,0.779566582,-0.477584635,-0.639684909,-0.595337691,-0.003425614,0.755875953,-0.775800641,-0.437396409,three,443.332,4906.319,1999,4,5.239195848,188.5184439,188.5779342,192.4221262,191.8858468,,3.833593494,1.405602353,2.377170594,-0.971568241
132,2,rear,86,1999,Alsea,3104,439220,4913662,-0.576412284,1.059112738,-0.877080648,-0.61054393,-0.49334243,0.798402603,0.19154114,1.605310557,-0.570284656,three,439.22,4913.662,1999,2,2.376646655,10.76873098,12.34747206,11.03502417,12.73174024,,1.354118317,1.022528338,2.02533367,-1.002805332
133,4,rear,39,1999,Siuslaw,2089,431974,4871749,-0.385178835,0.994602087,-0.517534236,-0.532716193,0.195125583,0.486580518,0.012326706,0.584834329,-0.712664922,three,431.974,4871.749,1999,4,4.534224664,93.15126376,119.5383729,90.98947006,118.9555679,,3.247743062,1.286481602,2.185212481,-0.898730879
134,6,rear,0,1999,Siuslaw,2208,439851,4884861,2.244281091,1.209637592,1.400046629,-0.264761339,-0.09386099,0.041120398,1.423163738,-1.115959383,-0.427904391,three,439.851,4884.861,1999,6,5.384653511,218.0345445,241.7915008,211.2659048,238.2042215,,3.263456955,2.121196556,3.039538528,-0.918341971
135,3,rear,537,1999,Siuslaw,2237,445825,4889939,-0.385178835,1.682715703,-0.437635033,-0.585312107,-0.221355066,1.243862724,1.030417213,0.584834329,-0.279591614,three,445.825,4889.939,1999,3,4.766434797,117.4995845,111.2817905,117.4101058,110.7179899,,2.719259384,2.047175413,2.970304684,-0.923129272
136,5,rear,12,1999,Siuslaw,2696,483186,4855336,-0.146137023,-0.338618045,0.161608987,-0.538402238,-0.782329003,1.555684808,-0.281279919,-0.775800641,0.982846741,three,483.186,4855.336,1999,5,2.903368907,18.23547563,16.26881746,18.10420404,16.19433058,,4.431532334,-1.528163427,-0.707894976,-0.820268451
137,3,rear,0,1999,MCDependent,2724,413606,4886583,-0.146137023,2.048276061,-1.795921479,-0.421838322,0.093130322,-0.181609663,1.636695829,1.605310557,-1.106583657,three,413.606,4886.583,1999,3,3.335357184,28.08841417,28.56230685,27.52725901,28.11892563,,1.994656484,1.3407007,2.280094843,-0.939394143
138,3,rear,31,1999,Coos,5338,414837,4802256,-0.815454095,-0.016064787,-2.075568689,-0.529162416,-0.1108602,-1.829812109,-0.879932389,1.265151814,-0.699613398,three,414.837,4802.256,1999,3,3.324730602,27.79151065,27.52572539,26.67483701,26.45336301,,2.029662622,1.295067979,2.099771988,-0.804704008
139,5,rear,20,1999,Coquille,4427,417570,4764411,-0.050520299,-0.532149999,0.521155399,-0.366754765,0.008134271,0.932040639,0.454643181,-1.115959383,-0.221453006,three,417.57,4764.411,1999,5,5.941024806,380.3244888,368.7963613,384.8513292,373.324278,,4.071351109,1.869673698,2.739451196,-0.869777498
140,5,rear,108,1999,Coquille,4441,420752,4767646,-0.146137023,-0.424632247,0.241508189,-0.697611489,0.254622819,0.664764567,0.42795167,-1.115959383,-0.138397851,three,420.752,4767.646,1999,5,5.815729527,335.5360918,325.6515625,329.8696087,320.837289,,4.096543145,1.719186382,2.581172042,-0.861985659
141,4,rear,0,1999,Coquille,4829,420769,4774629,-0.640156767,-0.188093191,-0.157987824,-0.581758329,0.297120844,-0.537977759,0.115279679,-0.435641898,-0.160941393,three,420.769,4774.629,1999,4,5.675216288,291.5513909,284.0271768,291.44473,283.8641392,,3.664980957,2.010235331,2.875131279,-0.864895948
142,5,rear,32,1999,Sixes,3994,385913,4736392,-0.273625989,1.446176647,-0.63738304,-0.667404376,0.951590437,0.130212422,-0.49481201,-0.775800641,-0.875215725,three,385.913,4736.392,1999,5,2.936921288,18.85769942,19.00155663,22.54711669,22.71501,,3.670606871,-0.733685583,0.130458523,-0.864144106
143,5,rear,3,1999,Middle Umpqua,7371,474354,4815611,-0.28956211,-0.768689055,1.360097027,-0.172007735,-1.368801754,-0.137063651,1.728209582,-0.775800641,1.147770549,three,474.354,4815.611,1999,5,3.572136111,35.59254161,28.96621176,34.31897236,28.10264772,,4.157902838,-0.585766727,0.199280679,-0.785047406
144,5,rear,0,1999,North Umpqua,8329,475578,4804024,-0.209881506,-0.98372456,2.518635466,-0.647147842,-1.283805704,1.733868857,2.063760011,-1.115959383,1.194044135,three,475.578,4804.024,1999,5,3.237804461,25.47772296,23.38866693,23.38047147,21.53536406,,4.489930495,-1.252126034,-0.50112504,-0.751000994
145,4,rear,0,1999,South Umpqua,7954,464605,4743575,-0.448923318,-1.00522811,0.081709784,0.657799408,-1.215808863,1.021132663,-1.226922037,0.244675587,2.547843161,three,464.605,4743.575,1999,4,3.601559304,36.65534672,36.8852429,35.83107749,36.0443862,,4.370008435,-0.768449131,-0.151269446,-0.617179685
146,6,rear,358,1999,South Umpqua,8093,477294,4753686,0.092904788,-1.00522811,1.000550615,0.147832277,-1.266806493,1.37750076,-0.395672111,-0.775800641,1.913064476,three,477.294,4753.686,1999,6,4.476131893,87.89403077,89.78566097,87.28435965,89.10327747,,4.139647213,0.33648468,0.917596692,-0.581112013
147,5,rear,0,1999,South Umpqua,8124,480576,4751441,-0.401114955,-1.091242312,0.161608987,1.26585081,-1.105313996,-0.226155675,-0.879932389,-0.095483156,1.966457076,three,480.576,4751.441,1999,5,4.438145093,84.6178378,86.20920062,84.5600585,85.8440686,,4.121774353,0.31637074,0.880726952,-0.564356213
148,5,rear,0,1999,South Umpqua,8142,487755,4759853,-0.480795559,-1.306277817,0.521155399,-0.500376814,-1.309304519,-0.092517639,-0.712157175,-0.435641898,2.076801782,three,487.755,4759.853,1999,5,4.87686599,131.2187778,129.458143,129.8837089,127.9317292,,4.358848484,0.518017506,1.085287515,-0.567270009
149,4,rear,0,1999,Tillamook Bay,683,452256,5049794,0.220393754,3.575028147,-1.875820682,1.019574,0.654104259,-0.537977759,-0.807484001,0.924993072,-0.406547351,nine,452.256,5049.794,1999,4,4.87903138,131.5032256,133.3755925,130.4720301,132.6011332,,3.02835439,1.85067699,3.452758335,-1.602081345
150,5,rear,4,1999,Tillamook Bay,718,463569,5050714,0.825966343,2.84390743,-0.956979851,0.563979671,0.535109787,-0.404339723,-0.826549366,-0.095483156,-0.329424707,nine,463.569,5050.714,1999,5,4.430325416,83.95873396,81.79903381,85.92463381,83.49908367,,3.402764988,1.027560428,2.621546055,-1.593985627
